-,-,-,-,-
1,0.04333496,0.20178223,0.89562988,2.477498292922974
2,0.02355957,0.05444336,0.9005127,-9.104079067707062
3,0.03356934,0.21679688,0.90234375,-4.059976398944855
4,0.05358887,0.19726562,0.91174316,-11.451749861240387
5,0.02233887,0.26782227,0.89904785,-0.4192633032798765
6,-0.0032959,0.21179199,0.89306641,-3.106113135814667
7,0.03515625,0.17834473,0.92419434,-2.380854547023773
8,0.07104492,0.14929199,0.91430664,-4.453395962715149
9,0.02819824,0.19299316,0.9074707,-3.5334900617599487
10,0.0279541,0.18005371,0.89660645,-3.710537910461426
11,0.04162598,0.18969727,0.89550781,-3.658504545688629
12,0.04040527,0.18823242,0.89501953,-3.638876438140869
13,0.03649902,0.18554688,0.89501953,-6.368502140045173
14,0.21228027,0.14086914,0.48791504,-70.46298778057098
15,-0.02575684,0.21337891,0.95507812,-3.921121120452881
16,-0.11621094,0.21618652,0.88452148,-4.603849709033966
17,-0.06445312,0.19030762,0.88256836,-4.013184368610382
18,-0.04797363,0.19384766,0.890625,-4.210859298706056
19,-0.14135742,0.17407227,0.88244629,-6.2889660000801095
20,-0.11535645,0.23535156,0.87866211,-4.636450469493866
21,-0.09289551,0.19396973,0.89672852,-7.321921944618226
22,-0.11938477,0.20617676,0.87243652,-6.325395166873932
23,-0.02038574,0.24853516,0.89233398,-5.255255460739136
24,-0.09277344,0.22106934,0.87365723,-5.543235898017883
25,-0.09265137,0.21936035,0.88415527,-5.429347515106201
26,-0.08093262,0.22094727,0.85876465,-5.615078270435333
27,-0.08325195,0.22009277,0.88085938,-5.446126222610474
28,-0.08410645,0.21984863,0.87316895,-4.91208678483963
29,-0.08007812,0.20678711,0.86950684,-7.269333064556122
30,-0.11242676,0.22277832,0.87609863,-5.838729202747345
31,-0.08911133,0.21252441,0.85852051,-5.61388885974884
32,-0.0904541,0.22241211,0.8885498,-8.706509828567507
33,-0.04077148,0.28735352,0.91699219,-8.93655812740326
34,-0.07775879,0.23693848,0.89660645,-6.224095582962036
35,-0.05236816,0.24194336,0.87890625,-6.861555039882659
36,-0.0723877,0.2557373,0.89025879,-4.329787254333496
37,-0.09338379,0.22961426,0.87390137,-9.109556138515472
38,-0.10498047,0.27258301,0.8894043,-7.579425632953645
39,-0.08764648,0.26159668,0.87988281,-12.86567634344101
40,-0.07458496,0.29736328,0.87219238,-7.685633957386016
41,-0.07641602,0.25378418,0.86962891,-9.807838559150696
42,-0.0925293,0.28112793,0.87805176,-4.761814832687379
43,-0.08850098,0.21801758,0.87121582,-5.738161265850067
44,-0.09521484,0.21813965,0.87207031,-6.569092631340026
45,-0.07275391,0.23620605,0.84240723,-6.285612344741821
46,-0.07312012,0.2401123,0.87792969,-5.186027646064758
47,-0.09899902,0.20092773,0.88916016,-4.762730658054352
48,-0.09179688,0.17285156,0.88171387,-5.406698048114777
49,-0.0793457,0.21337891,0.91625977,-5.347615838050842
50,-0.09094238,0.22143555,0.87719727,-5.351752698421478
-,-,-,-,-
1,0.05322266,0.18237305,0.90454102,-5.112815856933594
2,0.0637207,0.19482422,0.90344238,-3.3569226264953613
3,0.05163574,0.20336914,0.89257812,-3.9587632417678833
4,0.07775879,0.19006348,0.91333008,-10.855839014053345
5,0.07189941,0.27905273,0.88928223,-1.0221231579780583
6,0.02600098,0.15917969,0.89013672,-4.709540963172913
7,0.06262207,0.19689941,0.94787598,-4.216712176799774
8,0.03796387,0.20080566,0.9041748,-3.8523683547973633
9,0.0513916,0.19482422,0.89929199,-4.2419246435165405
10,0.05603027,0.1887207,0.90686035,-3.851242423057556
11,0.0559082,0.18713379,0.89953613,-4.517231345176697
12,0.11706543,0.18554688,0.93823242,-5.606940150260925
13,0.04382324,0.2154541,0.86157227,-4.515525460243225
14,0.07336426,0.19250488,0.91027832,-2.2231892347335815
15,-0.00402832,0.19384766,0.8927002,-5.865483343601227
16,0.09960938,0.2010498,0.89819336,-6.469859540462494
17,0.11779785,0.2322998,0.9017334,-5.063094258308411
18,0.12670898,0.17211914,0.88928223,-4.6028435826301575
19,0.09863281,0.20019531,0.91174316,-7.786516308784484
20,0.10656738,0.21179199,0.88647461,-4.949315249919891
21,0.04626465,0.21679688,0.89624023,-5.422960877418518
22,0.14038086,0.1685791,0.92370605,-12.650235652923584
23,0.07922363,0.32910156,0.97924805,-4.834064602851868
24,0.10546875,0.23010254,0.91381836,-5.394404590129852
25,0.0904541,0.21801758,0.91625977,-5.248238801956177
26,0.08312988,0.20117188,0.9017334,-4.964740335941315
27,0.07763672,0.21191406,0.88952637,-5.824613034725189
28,0.09594727,0.21630859,0.9029541,-4.398987054824829
29,0.07092285,0.20007324,0.89440918,-7.489112377166748
30,0.11572266,0.23352051,0.8762207,-9.33407998085022
31,0.09020996,0.28479004,0.88806152,-7.7487481236457825
32,0.10388184,0.26940918,0.86791992,-8.35740065574646
33,0.09265137,0.27233887,0.87524414,-8.63601541519165
34,0.10253906,0.27148438,0.87780762,-8.381250858306885
35,0.09863281,0.27404785,0.8729248,-8.752798199653625
36,0.1072998,0.27709961,0.8770752,-5.730577766895294
37,0.06628418,0.23571777,0.8762207,-6.499629080295563
38,0.08764648,0.22631836,0.8651123,-7.37502819299698
39,0.10888672,0.26855469,0.85852051,-3.072307765483856
40,0.04052734,0.19165039,0.91760254,-8.638540863990784
41,0.11828613,0.25891113,0.86218262,-8.937989234924316
42,0.09118652,0.27294922,0.88134766,-8.336822748184204
43,0.10595703,0.2746582,0.86767578,-7.2359896302223214
44,0.10290527,0.26098633,0.8717041,-8.821453511714935
45,0.08508301,0.26928711,0.88061523,-8.069883346557617
46,0.03259277,0.28723145,0.89318848,-4.616242706775665
47,0.08752441,0.19177246,0.88110352,-5.943097829818726
48,0.08300781,0.22521973,0.87744141,-5.820623695850372
49,0.06994629,0.22998047,0.88647461,0.1341241002082827
50,0.42431641,0.03271484,0.63842773,-24.082498013973236
-,-,-,-,-
1,0.0513916,0.18432617,0.9005127,-2.6933509707450862
2,0.0189209,0.18115234,0.89379883,-3.795972526073456
3,0.05187988,0.18518066,0.90234375,-3.7195218205451965
4,0.05908203,0.18432617,0.89855957,-3.804657816886902
5,0.06225586,0.15905762,0.9074707,-3.7144581079483032
6,0.02502441,0.19091797,0.89953613,-3.566647231578827
7,0.03564453,0.18383789,0.89880371,-6.497763156890869
8,0.06359863,0.22741699,0.89709473,-5.8555320501327515
9,0.07055664,0.20495605,0.88647461,-4.380331993103027
10,0.07373047,0.19421387,0.90014648,-4.673475086688995
11,0.07116699,0.20117188,0.89416504,-5.146955907344818
12,0.07092285,0.21728516,0.8885498,-2.8185317516326913
13,0.15197754,0.16381836,0.91955566,-8.294700145721436
14,0.10070801,0.16662598,0.90112305,-6.096111297607422
15,0.10559082,0.17248535,0.89538574,-3.064793705940247
16,0.0526123,0.14489746,0.90393066,-7.312796473503114
17,0.05578613,0.21032715,0.91650391,-4.280461430549622
18,0.07543945,0.18493652,0.89465332,-4.706275820732117
19,0.13183594,0.18139648,0.85510254,-4.281587362289429
20,0.09313965,0.18041992,0.87902832,-4.183181881904602
21,0.09008789,0.18518066,0.89868164,-4.37147057056427
22,0.09423828,0.18347168,0.89208984,-4.1229570508003235
23,0.09729004,0.18774414,0.8951416,-2.7975801229476933
24,0.12353516,0.14538574,0.8001709,-8.060626149177551
25,0.16845703,0.16955566,0.90710449,-3.64847993850708
26,0.11193848,0.15466309,0.90112305,-2.736322343349457
27,0.18701172,0.14624023,0.94824219,-1.5538684129714966
28,0.04553223,0.14135742,0.91149902,-3.547125220298767
29,0.05761719,0.15112305,0.88061523,-2.18756502866745
30,0.04785156,0.14465332,0.89221191,-1.254923701286316
31,0.03491211,0.12463379,0.90112305,-2.485992670059204
32,0.04943848,0.15197754,0.9107666,-2.6737329959869385
33,0.04760742,0.15368652,0.89440918,-2.3274723291397095
34,0.04492188,0.13476562,0.88354492,0.3656389713287353
35,0.02758789,0.06652832,0.93859863,-1.8266472816467285
36,0.12145996,0.10571289,0.90124512,-3.9479974508285527
37,0.109375,0.1496582,0.91308594,-4.48674088716507
38,0.13586426,0.15979004,0.89526367,-4.211881220340729
39,0.14172363,0.15942383,0.89111328,-3.8322643041610718
40,0.12878418,0.15637207,0.89770508,-10.912502467632294
41,0.19116211,0.19567871,0.91516113,-7.5330082178115845
42,0.13195801,0.2454834,0.89599609,-5.14194256067276
43,0.15161133,0.1932373,0.88769531,-54.72705429792404
44,0.08300781,0.36694336,0.96813965,7.090969026088715
45,0.16320801,0.14013672,0.89648438,-12.60251796245575
